chain,video_id,title,channel,comment,likes
trader_joes,lgjUVTqYfz0,This $200 Trader Joe&#39;s Haul Had a LIMITED EDITION Find…,Natasha's List (formerly Trader Joe's List),lets get Brody to taste test.....,0
trader_joes,lgjUVTqYfz0,This $200 Trader Joe&#39;s Haul Had a LIMITED EDITION Find…,Natasha's List (formerly Trader Joe's List),Bl,0
trader_joes,lgjUVTqYfz0,This $200 Trader Joe&#39;s Haul Had a LIMITED EDITION Find…,Natasha's List (formerly Trader Joe's List),I&#39;m from the land of Trader Joe&#39;s.,0
trader_joes,lgjUVTqYfz0,This $200 Trader Joe&#39;s Haul Had a LIMITED EDITION Find…,Natasha's List (formerly Trader Joe's List),Girl. The way you have been mentioning your boyfriend in your content -- you KNOW some of your viewers will ask to see him😂😂 (protect your privacy). I live near the OG TJs in Pasadena!,1
trader_joes,lgjUVTqYfz0,This $200 Trader Joe&#39;s Haul Had a LIMITED EDITION Find…,Natasha's List (formerly Trader Joe's List),what&#39;s with the dark bushy eyebrows?,2
trader_joes,lgjUVTqYfz0,This $200 Trader Joe&#39;s Haul Had a LIMITED EDITION Find…,Natasha's List (formerly Trader Joe's List),Cud it b fruit flies 😮,0
trader_joes,lgjUVTqYfz0,This $200 Trader Joe&#39;s Haul Had a LIMITED EDITION Find…,Natasha's List (formerly Trader Joe's List),smell… scent,0
trader_joes,lgjUVTqYfz0,This $200 Trader Joe&#39;s Haul Had a LIMITED EDITION Find…,Natasha's List (formerly Trader Joe's List),The jumping in the bag schick is stupid.,0
trader_joes,lgjUVTqYfz0,This $200 Trader Joe&#39;s Haul Had a LIMITED EDITION Find…,Natasha's List (formerly Trader Joe's List),Come on. Never heard of a blondie? No idea what red velvet is? Not buying it. Just like you probably don’t actually “buy” those massive bags of groceries. Children are starving but TJ’s is paying you to take one bite of fifty things and describe them. The world is upside down.,0
trader_joes,lgjUVTqYfz0,This $200 Trader Joe&#39;s Haul Had a LIMITED EDITION Find…,Natasha's List (formerly Trader Joe's List),"I don’t mean to be rude, but your eyebrows are distracting.   The right one is thicker and it is much higher than the other.   Also, they need to be lighter and toned down some  😮",0
trader_joes,sHCNDp8bEvQ,trader joes haul! gut &amp; hormone health edition :) #traderjoes #healthygroceryhaul #traderjoesfinds,Paige Lindgren,two door cinema club in the background 🥰🥰,2
trader_joes,sHCNDp8bEvQ,trader joes haul! gut &amp; hormone health edition :) #traderjoes #healthygroceryhaul #traderjoesfinds,Paige Lindgren,"Love that coconut smoothie, crunch salad yum 😋",8
trader_joes,sHCNDp8bEvQ,trader joes haul! gut &amp; hormone health edition :) #traderjoes #healthygroceryhaul #traderjoesfinds,Paige Lindgren,Love this! U are awesome I love love the everything u got!,2
trader_joes,sHCNDp8bEvQ,trader joes haul! gut &amp; hormone health edition :) #traderjoes #healthygroceryhaul #traderjoesfinds,Paige Lindgren,"These all sound quick, easy, nutritious, and delicious! I’m excited to try them. That GF pasta is one of my favorites.",2
trader_joes,sHCNDp8bEvQ,trader joes haul! gut &amp; hormone health edition :) #traderjoes #healthygroceryhaul #traderjoesfinds,Paige Lindgren,Rad song choice and helpful info.,0
trader_joes,sHCNDp8bEvQ,trader joes haul! gut &amp; hormone health edition :) #traderjoes #healthygroceryhaul #traderjoesfinds,Paige Lindgren,The dressing is so good,0
trader_joes,sHCNDp8bEvQ,trader joes haul! gut &amp; hormone health edition :) #traderjoes #healthygroceryhaul #traderjoesfinds,Paige Lindgren,Your videos are awesome. Are these low fodmap meals?,1
trader_joes,sHCNDp8bEvQ,trader joes haul! gut &amp; hormone health edition :) #traderjoes #healthygroceryhaul #traderjoesfinds,Paige Lindgren,Thanks You For Everything 😮😮😮,1
trader_joes,sHCNDp8bEvQ,trader joes haul! gut &amp; hormone health edition :) #traderjoes #healthygroceryhaul #traderjoesfinds,Paige Lindgren,I love tjs!! 🤍 I&#39;ll have to try these out!,1
trader_joes,sHCNDp8bEvQ,trader joes haul! gut &amp; hormone health edition :) #traderjoes #healthygroceryhaul #traderjoesfinds,Paige Lindgren,Gonna have to try that coconut smoothie,0
trader_joes,sHCNDp8bEvQ,trader joes haul! gut &amp; hormone health edition :) #traderjoes #healthygroceryhaul #traderjoesfinds,Paige Lindgren,I gave that pesto a try but it wasn’t giving. It didn’t taste like pesto 😅,0
trader_joes,sHCNDp8bEvQ,trader joes haul! gut &amp; hormone health edition :) #traderjoes #healthygroceryhaul #traderjoesfinds,Paige Lindgren,Do you drink the bone broth plain? 😊totally curious!,0
trader_joes,sHCNDp8bEvQ,trader joes haul! gut &amp; hormone health edition :) #traderjoes #healthygroceryhaul #traderjoesfinds,Paige Lindgren,Is mayo better than cashew dressing as far as easy to digest,0
trader_joes,sHCNDp8bEvQ,trader joes haul! gut &amp; hormone health edition :) #traderjoes #healthygroceryhaul #traderjoesfinds,Paige Lindgren,Ah life before kids lol,0
trader_joes,sHCNDp8bEvQ,trader joes haul! gut &amp; hormone health edition :) #traderjoes #healthygroceryhaul #traderjoesfinds,Paige Lindgren,Please be careful. Trader Joe&#39;s has had A LOT of recalla,0
trader_joes,sHCNDp8bEvQ,trader joes haul! gut &amp; hormone health edition :) #traderjoes #healthygroceryhaul #traderjoesfinds,Paige Lindgren,Quinoa is horrible for gut health. Per Dave aspey,0
trader_joes,sHCNDp8bEvQ,trader joes haul! gut &amp; hormone health edition :) #traderjoes #healthygroceryhaul #traderjoesfinds,Paige Lindgren,you are in intermitten fasty foodies recent video,1
trader_joes,sHCNDp8bEvQ,trader joes haul! gut &amp; hormone health edition :) #traderjoes #healthygroceryhaul #traderjoesfinds,Paige Lindgren,That pesto has not good oils in it,0
trader_joes,sHCNDp8bEvQ,trader joes haul! gut &amp; hormone health edition :) #traderjoes #healthygroceryhaul #traderjoesfinds,Paige Lindgren,Marry me. 😍,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I love grocery hauls as well! Please do them more often with meal plan ideas.,46
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"I love grocery hauls and meal plans! I frequently have those &quot;you mean i gotta meal plan every meal for the rest of my life&quot; moments <br>One of my goals this year, but really moving forward is to plan our meals with intention. My daughter has some gluten issues, my husband and I are bother very overweight, and I just wanna have a good, long life and enjoy life with my children. Health starts in the kitchen. Grocery/ meal Plan videos are my favorite",54
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Grocery hauls are. My favorite!!!!! Yes do all groceries.,20
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"Please do more of these!<br><br>I gave birth to twins boys last summer and I found myself always coming back to your videos, especially any with cooking, as a comfort during postpartum. Also the boys love hearing your voice.",5
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"I love grocery hauls, please keep doing them from time to time! 😁",7
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,More of these plus easy meal ideas please!,8
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"I love your grocery hauls in your vlogs or standalone videos! There’s obviously tons of videos out there for this content, but I love seeing my favorite creator doing it so I’m here and captivated!",7
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Our favorite salad kit is the lemony arugula and basil salad kit. A bed of that with a salmon filet and blueberries/cut strawberries on top. Yummm!,5
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"Yes, always to a grocery haul! I love seeing what others get and the plans they have for the food items",4
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I’m obsessed with their cornbread crisps,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I will now commit to commenting on every video about the chowder just to re-emphasize to the world that it is THAT GOOD lol,1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I would love to see this more often.,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I love grocery hauls!,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I love grocery hauls and meal plans too,1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Love grocery hauls,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,More grocery hauls please! I love them.,2
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I like grocery hauls when it&#39;s niche stores personally. And love recipe ideas.,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"Loved the Trader Joe’s haul and enjoy when you share meal ideas, too! 😊",3
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"I love the bag of frozen artichoke hearts from Trader Joe’s.  They don’t have anything on them and are cleaned and quartered already.  I use them to make artichoke casserole which is kind of like a stuffed artichoke (I’m Italian), but they have no oil on them, so you can use them to make a lot of dishes, salads, pasta, sautéed artichokes, etc.  I love artichokes so much. I think it’s cute that your little one is already picking out things she likes at the grocery store (they grow up so fast).",2
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I&#39;d love to see more grocery hauls as well.,1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,The way you smack the food as you&#39;re showing it though 😂😂,1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Yes!!  Love grocery hauls and meal prep vlogs,1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,girl i&#39;m into all your content!! now i am wanting to go to trader joe&#39;s,1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I love to watch Grocery haul videos 😊,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I love videos like this because I usually end up seeing things that I might have skipped at the store like that tangerine juice.  Now I&#39;m gonna look for it the next time I go there.,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Literally told my husband this morning that I’m going there this weekend to stock up on their frozen naan- so good!,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"I have been enjoying grocery and Costco shopping, also meal planning/cooking videos for a while now 😋",1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,The frozen almond croissants are what we always stock up on at Trader Joe&#39;s,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,My must have every time I go into a TJs is the frozen Vegetable Birds nests.,2
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"I love grocery hauls. We are all trying to figure out what&#39;s for dinner. LOL! My fav things from trader Joes..Butter chicken, orange chicken, veggie fried rice, Power C drink, raspberry star cookies, apple blossoms &amp; potstickers.",0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,My favorite TJ&#39;s items: <br><br>Spiced Vanilla Creamer (it&#39;s spiced with cardamom and soooo good in both tea and coffee)<br><br>frozen Almond Croissants (especially if you love almond flavored things. The chocolate version is pretty good but the almond is 😍)<br><br>Tzatziki sauce (great with anything with Mediterranean flavors)<br><br>Pumpkin ravioli (fall only 😢)<br><br>Peanut butter pretzels,1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I love their dried mango…soooo good!!,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I love shop-with-me videos and post-shopping excursion grocery hauls. The Costco videos are so fun. I also love the meal prep and “welcome to the cutting board” series. Anything and everything shopping and meal prep is great content imo. I’m pretty set as far as having go-to favorite meals but I love getting inspiration from other people as well. It’s good to keep things fresh and embrace new meal ideas. It’s so important to prepare your meals at home and reduce your reliance on processed foods and restaurants. I lost over 30 lbs just by modifying my diet and making my meals at home with real healthy ingredients. You’ll be amazed how much better you will look and feel just by making simple changes at home,1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Eeeeeeek! I just went to Trader Joe&#39;s for the FIRST time this weekend. I was BLOWN away by the entire experience AND the PRICES?!?!?!? Holy Moly! What a DEAL!!!,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I love watching a grocery haul and getting inspiration for new recipes,1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Yes more grocery hauls and meal videos!,2
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"Love grocery hauls, keep doing them please!",1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"Yes!  Please do more of these!  I also have young kids and love to see other mom&#39;s easy dinners.  I love grocery hauls and meal ideas, thank you!",0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"These would be great to see more of. It is nice to hear ideas for meals to try, swaps like the ground chicken and just cool finds like the tangerine juice.",1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,It was nice to see you at the store again! 😊,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"I love ALL of your videos and have been watching for over a decade!  I live in Canada and we don&#39;t have Trader Joe&#39;s, but I&#39;ll watch anyway 😂",1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I have been using some of your past recipes for YEARS! Will have to try these 😋,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,My kids LOVE the Nutella crepes at TJs!,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,This was posted just in time for my lunch break today ❤❤,3
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Would love to see your Costco hauls,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,That tangerine juice is 🔥🔥🔥,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"Trader Joes Garlic powder, chocolate covered pretzels, foam hand soaps",0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I love Costco/ shopping hauls.I love Trader Joe’s unexpectedly good cheddar cheese!🩷🧀,1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Would love to see the full circle of buying the ingredients bringing it home doing a haul and then cooking with it to make a meal,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Love these videos! Gives me ideas for meal planning to mix things up!,1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I love your what’s for dinner. I’m not savvy in the kitchen and I can do most of your 😁,1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I absolutely love their flowers and their almond butter granola,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I love you grocery/Costco hauls!!,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I’m hooked on their pink lady apple chips 🤤🤤🤤 I buy multiple bags every time I go!,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"Yes please, more videos like this ❤",1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Yassss to grocery hauls ❤,1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,yess obsessed with grocery hall,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I love a Trader Joe’s Haul and I have a long list of favorites and a short list of those I didn’t care for.,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Frozen vegetable fried rice. It&#39;s the best.,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"The Mango Chili salad kit is amazing with their frozen gluten free breaded shrimp!  Air fry the shrimp while you assemble the salad - mix it all together. I am not gluten free, but that breaded shrimp is my favorite!",2
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Love these videos!,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"Love your hauls. Love that harvest blend quinoa and their dragon sauce. Honestly love so much from Trader Joe&#39;s! Pls, do more hauls!!! 🥰",1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I love these videos!  More please ❤,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I enjoy grocery hauls!  Trader Joe’s has good nuts and great cheese!,1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Loveeee this kind of video! The Costco ones are my favvv,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Yes to hauls!,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I enjoy your food hauls the most. My 2nd fave would be you and your family&#39;s Disney trips : ),1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I love these type of hauls. ❤,1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I&#39;m obsessed with their sweet and spicy pecans! And the sour cream and onion lentil rings.,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Love this video!,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I love their frozen chicken sausage breakfast patties and the mini ice-cream cones.,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Love this video concept!,1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"Those little TJs pizzas are great! Their reduced fat frozen Mac and cheese is sooo delicious! It doesn’t taste like the fat is reduced. 🤣 I also love their retinol serum. I have a dinner idea for you. The Cookie and Kate Black Bean Sweet Potato Enchiladas are absolutely delicious. It’s an easy recipe, and I just know you and Tyler would love it!♥️",1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Would love to see more videos like this on your channel!,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"Love watching Trader Joe &amp; Costco hauls! Every few months, unless I have an appointment in the area, we drive an hour to Trader Joe&#39;s for egg bites, vanilla scones, multi-grain crackers, yogurt, holiday breads, and microwavable pasta quick dinners (penne &amp;  spicy marinara and/or alfredo meals). Anything else we see there are always bonus scores. <a href=""http://www.youtube.com/results?search_query=%23dedicated"">#dedicated</a> lol",1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,LOVE grocery hauls!,1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Pumpkin pancake mix!! It’s so good but only there in fall.,2
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Trader Joe’s has everything I want and nothing I ever need 😊,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I love grocery hauls  ..please do more ❤❤❤,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Can you do a Trader Joe’s skin care haul pleaseeeee,1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,We love Trader Joe&#39;s.  We have one close by and go at least twice a month.,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,The trail mix bars are so good!,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Yes more like this I need dinner ideas lol I pass a Trader Joe’s everyday on my way home from work so it’s convenient for me but the parking lot is always a nightmare lol I love their frozen chocolate covered banana slices they’re usually only like $2.50 a box,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,TJs Cauliflower Gnocchi is amazing!,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"The fresh garlic and herb pizza dough. We buy them 4 at a time and keep them in the freezer, also the chicken fried rice and honey walnut shrimp is a quick easy meal. I also keep the citrusy garlic seasoning stocked. It’s great on veggies. I love watching trader joe and aldi hauls, sometimes you see things your local stores don’t carry especially when it’s in other parts of the US",0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Yes these videos are awesome,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,TJ Mac n cheese in the freezer is really good and my son loved the orange chicken,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,My favorite Trader Joe’s exclusive is their Chai Tea Mints!,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"Trader Joe&#39;s whole bean French roast coffee, one of the best",0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"Love their low acid French Roast coffee &amp; their Sumatra coffee. Another favorite is their maple espresso tea. The cranberry, white  chocolate dunkers are what we travel to Trader Joe&#39;s most often for. They&#39;re a soft biscotti like cookie. Super Good! We live an hour from Trader Joe&#39;s.",0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Definitely love a bonus Jessie video!!,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Any kind of hauls are fun! They are inspiring. 😊,1
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"I absolutely love to see these! Like you, I&#39;m curious to see what everyone else buys, and loves to purchase from different stores. I may be missing out on something good I wouldn&#39;t otherwise know about!",0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I love a grocery haul.,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"The dark chocolate pistachios are so good. They have an amazing guava jelly but I havent seen it since last year. I love their hashbrowns, oh and the elote dip",0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Trader Joe&#39;s faves: plain frozen naan bread in the brown pouch. It&#39;s better than their fresh version. Also their regular frozen white corn and the frozen green beans are great to keep on hand. And their frozen chicken tikka samosas are yummy for a snack or with a salad for a quick lunch.,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"Yes, love these. Helps us all when we&#39;re in a grocery/meal rut 😂❤",0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,I love grocery hauls and meals!! ❤,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,Trader Joe&#39;s pork belly is my favorite item from them! So easy to make and i can&#39;t replicate the flavor with any other pork. And their frozen orange chicken and frozen white rice is so good. I dont want to make rice any other way.,0
trader_joes,CZf4x3pncys,Trader Joe&#39;s Grocery Haul  +  3 *easy* weeknight dinner ideas,Jessica Braun,"several - tea tree shampoo, dark chocolate peanut butter cups, frozen Japanese style fried rice, &amp; frozen garlic naan.  My nieces swear by the fruit leather buttons...",0
trader_joes,LDNSLaPfhM8,TRADER JOE’S GROCERY HAUL | my first time going,Kaitlyn Johnson,Those cookies and cream pretzels are to die for! I also recommend trying their non-snack offerings like the cheeses and frozen meals. And their house sauces and salsas!,92
trader_joes,LDNSLaPfhM8,TRADER JOE’S GROCERY HAUL | my first time going,Kaitlyn Johnson,The chili and lime tortilla chips are my absolute fav 😍,45
trader_joes,LDNSLaPfhM8,TRADER JOE’S GROCERY HAUL | my first time going,Kaitlyn Johnson,the hair is so beautiful and healthy 💗😍,19
trader_joes,LDNSLaPfhM8,TRADER JOE’S GROCERY HAUL | my first time going,Kaitlyn Johnson,it’s pronounced Lee-chi actually,4
